playlist_id,track_ids
20059,1687 14037 10572 1502 2897 3622 6466 7700 2853 13165
20319,12436 4523 1641 1591 14826 10848 7506 11614 5141 12510
20391,6892 15578 13980 8956 16471 12563 17239 18266 15209 3347
20582,14660 15887 19391 14853 20043 12580 9137 1390 4465 16348
20636,6494 10567 1111 18617 10711 4106 19385 11638 2873 14826
20792,7809 9675 14340 7821 13695 7696 20373 2218 19928 7531
20897,17200 8356 15886 4366 5186 10008 8218 163 2682 3505
20935,16601 648 8767 3431 2437 7506 14826 12510 20167 2780
21012,397 10867 12664 19928 8378 2489 877 11877 9051 5282
21300,8466 8709 15050 5141 6408 9257 12623 17922 15951 4910
21512,18161 3996 14178 16831 8152 1149 18874 5905 12783 20282
21578,14297 10966 9704 15362 11407 17612 1066 10259 9969 13490
21660,13022 14547 8890 15716 14775 3130 20435 17617 11907 10625
21753,3431 8956 8018 18707 10716 4013 14395 2970 541 20592
21781,5751 20017 13062 7922 9701 3724 19305 5023 1656 9804
21801,11006 16313 3011 13706 3067 11696 6472 7515 2052 13550
21807,8254 19123 6959 19148 4347 14154 5804 20189 8874 4020
22159,2581 13402 3876 16433 4346 12668 8872 13212 3200 8849
22459,5359 4058 1641 15090 5042 4026 8470 10352 10708 11614
22968,7742 3200 5484 12394 14730 7911 16731 19898 1713 2640
23000,5675 10910 10019 17010 1282 2029 12437 20071 1886 713
23041,8956 13237 15578 6253 14395 17239 360 13139 18728 5576
23076,752 10293 18991 11102 11595 15181 463 13960 2336 3321
23173,4058 7000 13155 1041 11282 18854 16465 3551 4026 8539
23571,3662 11869 4301 17228 11615 508 1698 12297 3477 3750
23632,12436 10848 2272 19431 1724 411 15771 3830 10420 8539
24024,11286 15548 17748 3988 5700 10446 1246 18376 12472 16664
24096,16759 18987 3260 9093 13734 2541 3410 16080 17550 6409
24198,9963 7947 19781 3011 2765 20242 7765 8749 14765 13006
24207,11286 17748 15548 12472 10446 18798 5700 18034 10347 2915
24395,14453 15558 5739 10913 1056 13043 16583 2417 2132 9804
24411,8047 6624 18090 16149 15185 7416 1466 10577 17338 6223
24476,6433 5020 20135 6220 10055 3007 11740 14659 8835 9491
24511,19329 3225 19525 8583 16569 12731 15362 9969 13144 2079
24549,17663 15988 2551 663 12766 9246 10834 9834 6672 17635
25427,13542 956 14097 15360 16451 1063 6557 17780 8749 5940
25727,4433 17273 19590 11615 362 15585 5084 9864 444 8678
26059,2090 17247 6498 9392 6435 14604 3698 2518 19284 15750
26086,5481 3855 10672 8626 7101 8254 4840 11074 17866 17820
26205,10055 12762 2858 8041 6220 14509 20474 13435 3453 10977
26342,5606 2780 15669 16820 2674 541 8767 2437 8018 16509
26461,13139 3885 2674 15578 13237 9705 8956 18381 541 17597
26487,463 1713 2336 18358 6444 4355 15492 1057 16163 7771
26538,2336 1057 344 8145 4949 18991 18378 15731 6794 752
26688,573 3885 10250 13139 17239 9705 541 11107 6253 13237
26704,8491 2497 14826 411 17584 7506 4949 2919 868 10251
26935,653 9050 1305 3613 618 5761 8761 6682 9457 14696
27216,12910 16673 10833 15360 579 19730 9963 1698 18254 11842
28167,2159 16387 8001 15341 3903 8356 4543 19814 18845 858
28389,8885 19173 14827 11604 14547 1199 13941 16404 15716 10259
28731,18963 1357 3410 4812 17166 11774 20207 19173 20120 15989
28806,2272 1513 7416 9740 10577 6624 10684 2000 11196 7059
29136,11916 15301 16896 1605 12536 4370 18836 15988 12851 14134
29224,20321 15078 7854 5460 4887 15766 14957 20302 4795 1006
29431,16944 1492 5455 20558 18679 5297 12526 15360 2197 12246
29717,12173 15312 9670 3413 7323 17764 11654 18289 2212 3919
29779,4159 9423 13539 1516 1357 13531 15036 13819 7517 18254
30035,3011 18401 20263 5089 17597 14758 2873 18096 10699 7946
30086,11916 15301 16896 9157 15459 10434 15235 14134 1944 17984
30886,16585 15312 9168 9670 11063 2186 16861 9060 17764 18057
31239,12873 10930 9001 15257 16695 8899 8070 14839 1710 7074
31323,15090 16866 4058 4026 5359 12639 3551 5739 387 10913
31495,17346 1111 15661 8033 12196 12587 6045 14378 2497 6843
31645,2159 16387 20366 4366 5186 8138 1944 8218 10008 4148
31685,6624 17241 14572 15185 10577 5749 18090 11510 12071 6703
31868,9681 9237 11180 12769 13737 8348 18262 16325 12952 1909
31987,18074 13833 949 2117 16494 12639 9941 550 7009 17157
32272,13155 5778 18285 20371 6925 1830 4526 5674 3535 18547
32366,12890 12796 4550 105 8221 18533 18070 3620 6614 12685
32462,19060 20592 1009 16220 15996 15582 20242 16683 8009 18421
32479,1641 8539 10591 19602 14826 797 10848 1953 15900 1591
32536,4463 8304 2780 16820 1387 8822 20475 20094 4518 7009
32541,217 8055 4328 2247 11740 14358 12129 6442 20359 1180
32597,9007 9392 17709 1232 6435 14604 1434 6498 7430 3077
32724,15558 18575 2088 1111 10013 237 8573 10848 7312 7506
32932,14758 3347 4106 17774 7485 894 13250 11638 6892 19662
33180,1066 16976 14491 13708 8583 3505 18709 7430 2682 2274
33307,1131 15027 15216 5332 10998 11376 1668 15255 12841 16238
33677,11006 16313 20131 18709 2404 16976 15362 18490 6472 8583
33888,13452 8208 10496 12963 1018 2232 6892 11405 19465 5741
34040,10089 8437 11740 19009 12949 1605 19020 3577 6667 12507
34663,2873 20263 2272 13216 15474 17584 18266 12436 19662 10848
34681,520 19556 11186 1979 6492 7363 11205 19048 20007 18303
34797,1013 14000 18734 3468 5638 16001 13976 9823 14715 11
34806,1730 20373 7098 7605 17150 11407 17189 180 7555 5625
35222,12890 4550 3620 10910 11835 19915 149 5675 15172 9194
35237,17042 18490 1944 371 17586 586 8356 10323 3600 8892
35457,6605 10963 3154 19378 19304 2368 2333 7159 13333 3047
35670,2348 10591 9278 16494 15651 15410 3001 4833 316 2578
35672,16486 8275 17353 16973 20443 11622 20607 3551 12164 8499
35692,1850 15989 19173 8950 24 2286 1981 18615 9927 6285
35693,15931 12674 16024 3192 14903 14583 16998 12187 17897 6829
35698,8692 4928 13034 19220 4337 14911 2259 15907 10911 16625
35883,10100 15701 16100 17131 1641 11029 7321 14916 3896 15461
36013,913 15931 17897 682 20415 2887 12674 11439 19711 339
36037,11074 19446 3994 14107 11728 6695 18419 4947 1687 5530
36065,10287 7742 17727 12734 46 993 8234 2403 8910 1730
36093,12173 5878 7910 6860 11968 18701 19369 14100 12226 16909
36316,13708 20373 10901 7605 11407 14612 11896 17150 7098 180
36408,7321 9672 2665 1698 394 15640 15498 9163 17657 10100
36471,9246 12071 15185 6627 11510 6624 17635 7048 6223 7416
36943,3790 12599 7153 18440 660 2912 19838 5100 14247 20048
37013,3535 5674 4526 7436 19091 5252 4087 19352 20254 5778
37202,18709 8583 14297 9969 20601 11229 14710 13530 5589 3225
37231,20263 14758 18266 19055 2272 12436 7485 4106 18096 2873
37356,4774 9388 4675 10801 4005 17822 4224 4148 12526 11178
37413,14826 4910 8145 11943 3830 868 5606 8539 1111 5141
37545,11916 16896 12851 9157 10434 1944 15459 2684 14134 14123
37712,8138 11074 17200 1944 14154 6695 3994 18830 12142 14107
37724,16313 6667 6472 3094 20131 18491 18071 9007 15831 17281
37864,3992 8166 20258 3873 15890 20215 14397 6630 13458 6738
37968,18804 12943 6683 6148 6962 16115 362 15923 19590 6231
38078,10596 18627 752 10293 12516 11102 11595 4337 5180 3464
38096,18059 1710 16297 6659 10667 16293 15092 3260 10377 1357
38343,1199 3264 17125 17281 5167 590 18763 13941 11951 10089
38634,10259 11176 9645 7031 17947 9183 11407 5089 18414 3979
39149,4089 10481 2989 2922 7081 6103 8114 16673 18547 1830
39184,14119 17311 2949 17587 2024 8706 18006 5836 8282 11754
39214,7947 1627 7335 19075 12017 8721 11543 20056 4656 4745
39283,15576 13402 8221 10798 18070 4228 19803 3598 10771 3876
39288,2132 14509 10977 11494 7100 5359 20443 18421 8749 16486
39298,9919 6971 18840 7889 4710 11006 16731 13187 1530 19008
39384,15774 19657 16496 1066 13708 15758 1730 10966 2012 11413
39691,11286 15548 10446 2863 17748 5776 5700 19737 12472 17345
39789,4089 17709 8640 10481 14434 4182 1374 2989 7081 4384
39834,146 16749 19376 8558 1453 3556 12488 18739 16686 9043
39954,13941 14547 12061 13022 11604 2513 8113 3130 6489 14879
39962,11286 3873 12472 15548 5700 9360 13458 8166 18376 20258
40010,20169 1111 12510 4910 8866 3519 7475 19431 7506 15542
40138,14147 10584 14210 17663 19969 18011 829 3341 10834 663
40143,10706 15781 1111 10269 20169 4910 10711 5751 17346 2018
40162,8956 13980 6253 17096 11366 15209 18728 15578 13237 12563
40470,6015 17568 15499 7886 13959 1195 16406 7267 15710 5997
40824,12196 14904 8033 6045 12119 4704 12587 15145 13593 14796
40832,6892 13216 2272 13452 11896 1252 15474 14309 4057 10474
40977,2752 18665 7750 17550 14583 14453 19486 11774 15502 15558
41112,16725 16024 10190 1502 8961 18304 6732 6829 16587 11446
41228,20316 5167 6379 5640 7351 4506 17761 18515 12350 9825
41290,17200 8138 1944 4148 4743 7256 18361 2508 11074 16457
41297,20169 797 1085 16866 15781 1111 12639 16905 963 1714
41330,10019 10865 19060 1977 2384 12029 16288 9469 10910 10863
41780,20268 10848 1085 6784 10269 7465 2272 9705 13029 15771
41839,8218 35 19648 15819 11133 11304 8972 5088 628 17192
41882,956 14668 9738 16451 5192 19935 15923 12526 12322 8614
42034,14826 10848 11943 4910 15076 8145 3856 16361 3611 16866
42080,12550 15778 8356 4347 4029 18830 8999 13570 3445 8725
42206,7416 12008 18852 3961 9580 14370 7490 18645 11510 6223
42331,1713 16646 15492 15731 18991 18378 6794 4949 800 10596
42402,344 10293 5477 18344 398 11102 15324 19475 4658 11595
42431,2204 3893 15045 4055 2758 11357 16944 13177 5324 6078
42678,17383 15392 12804 8129 1777 1826 16188 11239 19135 10704
42704,20371 6925 5674 4526 7436 19352 4087 20254 15864 5778
42707,13237 13980 14395 15578 4364 18381 13139 6253 360 14591
42807,1232 13297 1434 20461 20135 6433 15585 5097 9259 6971
43050,16673 4089 19339 3001 7989 15775 10481 15750 8640 7081
43244,13941 14149 14547 13022 8169 11759 15716 1948 4743 1898
43366,14826 10591 10848 11943 7506 1714 2627 5141 8145 12510
43384,9473 10584 19969 17663 18824 5149 663 18856 4253 3341
43440,14709 13029 11817 16994 7889 5656 19624 8021 20230 16797
43484,6892 6981 6371 18855 13708 10496 6503 18903 17517 20260
43496,8749 20242 5924 16973 12393 20443 12311 1063 956 1641
43541,20569 7130 5077 4902 9533 1634 1153 19306 2071 3777
43607,12510 1149 10848 20172 411 8491 4523 14608 5572 18266
43838,8555 12466 3602 10838 462 8426 7578 4239 18956 10654
43909,8145 14826 10848 11943 1422 4202 3856 463 5621 12488
43928,12425 6411 11699 541 12262 18088 11373 15301 13691 4549
44020,5100 13930 3551 18332 1587 7163 19243 10708 15781 15090
44074,20056 4745 2755 15558 19466 7250 18753 18922 1697 14453
44077,10930 16297 8045 6659 16293 1253 6792 17669 18404 8880
44238,3001 15750 16673 4301 1698 1947 15775 1953 3477 5463
44365,19292 17658 2138 4255 12188 5847 9678 2717 15534 13698
44380,10848 8491 2497 4401 20515 7506 2919 14826 15771 16502
44540,12844 3875 10857 17682 19295 6246 233 9318 19956 8926
44579,8160 10087 18617 8377 10684 2081 11196 17815 18745 6892
44702,4113 15713 14665 1393 482 18241 13548 6015 20216 15499
44713,18074 550 11255 457 15926 541 5606 11107 5576 648
44728,797 10269 4302 7475 12960 14826 14204 19713 1523 14322
44896,2674 11107 20145 541 3885 13034 10250 13139 17239 5606
45159,19399 9168 6465 17438 5683 9086 13987 3503 14683 19205
45216,13941 8890 3130 20435 14879 1302 10625 11907 744 18763
45243,18125 18613 8894 3821 19577 20532 18478 519 6496 4476
45418,3304 5722 12507 6971 17406 11740 16557 5485 8437 10209
45532,10689 5911 280 14482 8313 14077 7007 5162 2587 4402
45624,20268 17701 9710 1180 10259 14994 15324 17707 7394 9291
45693,18840 14612 2625 18063 12862 16298 8608 5653 11006 7636
45727,360 2740 16923 5928 18389 15209 17096 16309 16471 18728
45811,4089 8640 2989 7081 3256 2922 16673 3669 13154 8577
45898,13139 1719 3885 9291 15669 11107 17701 15578 13237 9826
45943,8138 14154 11074 11728 19446 3994 14107 4947 11123 6695
45989,20172 8491 411 14826 2497 14008 15771 19889 14322 11369
45997,11286 15548 12472 10446 17748 9216 18798 5322 4674 18034
46088,1944 7256 16812 1992 14556 10511 15778 8725 2768 4672
46283,16494 13708 15410 11369 18466 18876 2368 7098 20373 6918
46967,19292 15534 2138 17658 2717 14073 6358 7357 8806 12173
46975,9477 9804 5023 16583 14904 18743 7645 19466 19305 9231
47046,8583 18709 16337 10966 20026 15362 366 16976 14297 1185
47055,9696 15076 19550 3611 8317 10289 6692 1092 10069 3748
47445,5778 793 20254 4526 1830 16465 6925 18547 20371 5674
47446,19055 2272 20263 16583 2873 13216 6093 10848 3173 2132
47671,1020 14796 16486 14178 2596 12196 4510 3491 6788 19008
47679,15779 5429 13622 10602 19305 2665 12940 8358 8142 11029
48307,20532 11740 5020 19624 10089 4014 20079 20359 17623 20166
48661,5485 5722 11740 16557 12564 10089 8361 20532 12507 10209
48843,14113 9123 15264 10449 3843 16116 2301 14886 8886 1724
48845,1111 5621 2873 3856 3579 12549 17487 9214 12886 15547
49006,17034 1069 15561 13980 7009 10041 3245 17096 14591 5001
49149,10706 15781 4026 4202 5100 3551 5359 1085 4058 15090
49232,11006 9701 16313 12087 877 12802 2052 6472 14613 3094
49258,1041 6925 1830 5778 18285 4526 3535 18547 5674 7436
49345,9579 19075 4745 16392 8727 11496 11029 5679 10100 14298
49404,18569 19777 5194 7104 17234 3012 1616 16296 9135 19603
49497,8885 508 10481 8640 15989 14827 1710 10930 2989 11604
49631,18059 1710 16297 12931 2508 5655 12940 6659 7544 14907
50138,14859 8383 125 15474 4376 14007 9118 15893 702 7404
50177,7485 18617 17774 18672 13250 11638 12990 5089 3347 18266
50225,13980 8956 2740 15578 15209 13237 17096 14591 16471 12563
50228,1828 17166 3195 11420 10930 1710 12742 2286 13113 6285
545,16465 1830 6925 20371 18285 4526 5674 18547 7436 19352
567,4072 10316 2631 4201 15974 7844 12225 2719 10561 15485
592,4743 8709 2508 9003 15050 16708 16521 9257 14430 8356
709,17663 9834 10834 9246 14147 9473 1992 18856 18824 5149
719,12919 16274 2680 19494 5054 10222 10910 4926 11870 10877
737,4089 508 2989 10481 15038 7081 12765 8577 5020 519
1108,12173 15312 9060 9670 3413 17764 18289 2212 3832 12295
1383,9051 19773 456 1056 5273 3700 4496 17699 11627 13787
1588,4774 13129 3511 7611 9388 11571 14907 2730 10521 4369
1713,5112 1069 2436 13971 1899 20287 15725 10776 14173 13823
1978,15312 9670 17764 9060 3413 6 7323 3919 18026 3212
2515,12599 305 12639 15781 8304 19429 5359 10629 16973 11357
2524,16731 5165 14612 13129 18063 11750 5765 3685 4180 3694
2833,7545 1713 11393 16663 800 1057 5630 1422 18991 10438
3200,11286 15548 5700 18244 17748 10446 9456 1246 15392 1640
3278,17926 16923 2740 16309 17715 14770 2930 15333 15735 723
3634,16548 18392 17704 13670 1365 13819 19462 1300 5474 3860
4036,16126 6383 7272 17709 13661 8879 14434 15362 7118 14858
4058,4258 6086 3777 3911 20197 10768 2272 2873 7130 18096
4517,15312 9168 9060 9670 19399 17764 6 6465 3919 5878
4752,9007 11006 17247 6667 9392 6971 6435 14604 19624 6472
4758,10339 11255 15558 14453 4069 4657 15477 19551 2078 20381
4864,508 10481 12910 13941 13022 8640 4301 8890 2989 10833
4954,13763 4649 3332 4906 3292 3383 16432 751 12168 1853
5054,17281 17709 10089 17131 11006 5973 17358 13435 14434 9183
5179,744 14547 18464 8721 11297 9467 13022 15561 16020 913
5249,12250 3747 1943 15290 13812 16400 10023 12071 11958 3471
5570,4460 8956 5978 7610 14395 8229 42 15314 8055 17008
5746,7185 5746 1574 18987 9093 19941 20351 20213 13734 3410
5920,20172 10251 3976 4600 4401 15239 10633 8491 20134 18920
6026,10269 10706 11357 8304 16866 7153 3790 12599 797 14247
6416,2561 6514 4585 7174 19391 11079 14999 5796 9413 14660
6456,8609 1985 14487 1946 2111 16405 679 18713 12654 6796
6874,4347 18830 17200 12550 3600 14949 15778 6343 6695 14134
7098,13123 8796 18418 12393 3880 17780 11014 20468 2765 1486
7115,1898 8138 4916 5817 9229 4743 14289 17192 14149 8169
7154,19814 8356 4366 5186 8218 10008 163 2682 3505 8138
7188,4029 14671 17056 1944 8526 15778 17249 15979 13570 11855
7363,13311 16247 4779 20316 11301 8888 12764 5167 15300 10681
7378,1357 14903 11582 3192 14583 6577 17166 15931 10285 18661
7734,17200 8356 8001 6667 8138 19814 15341 15886 3200 16387
7872,13368 13452 10041 5180 9941 12425 10828 723 5165 5112
8056,9388 10801 4148 14907 11074 8880 18361 1253 8356 1194
8725,9211 4502 9477 13593 2596 2665 4704 6045 2759 333
8893,13822 5116 2336 3027 20422 1580 13961 8843 5175 11323
8971,2625 14877 17035 11621 1941 9903 16241 3001 15466 20423
9084,2088 13202 12559 3418 16277 3410 10013 8493 8573 14734
9289,7516 1898 20626 11251 5817 18336 17192 4916 9229 13862
9342,10196 7907 18312 6433 6220 8437 7810 14046 512 13435
9545,9377 4347 20447 12550 4020 15778 14875 7256 16812 10740
9714,10269 20169 3630 19713 9500 443 12960 5831 14204 12997
9744,19160 14899 20305 8360 3379 8377 19378 4953 3542 12499
9926,3245 15209 13980 6253 14591 8956 14395 2740 11366 15578
10071,8712 12908 9436 14190 8378 3329 4388 14775 6005 1776
10273,2085 8656 14754 15657 3736 14858 3731 6774 5765 9969
10663,18254 14375 19858 2253 1473 18615 2417 7739 4642 10618
10830,6496 20268 1482 10474 5892 14561 17203 7889 7394 3281
10972,9168 19399 15327 10454 6465 5683 3919 19205 13987 9086
10986,2980 7989 607 3422 16083 4301 6823 3698 11157 4944
11079,17383 1246 17748 12804 2915 1640 15503 19135 19311 18376
11148,2674 9705 17239 18381 6253 1746 13237 541 10250 10264
11216,10848 20172 16502 6444 4401 2919 13251 18358 411 8491
11248,11363 16436 4663 5165 5765 11622 3694 19536 743 18859
11386,10848 20172 8145 2497 8491 411 16502 4849 14738 17584
11431,17709 6383 14434 3021 14858 16126 7578 15077 10654 17358
11487,20359 4653 20532 19624 5020 12043 6496 9221 19929 14709
12018,17597 17726 17594 10496 18401 10787 2674 17239 5089 4655
12189,1746 573 9712 18649 2674 6253 3885 7619 5903 8018
12319,19205 15543 12173 18026 3963 16585 10002 3413 11063 2869
12688,4202 1111 11943 868 7545 14826 4949 4910 16502 7506
13454,20037 1525 13763 6371 2740 4570 18356 5741 14758 7398
14090,3685 8639 8533 13129 4219 2886 14826 11715 10848 11772
14119,5881 13006 10807 19398 13034 15767 18503 12599 387 4965
14532,1180 11176 17530 4467 6139 1849 9183 14012 75 17131
14546,5700 11227 17748 10446 18376 1640 18798 12472 18244 9521
14638,11320 16182 667 17420 19193 9034 16917 8353 4858 2674
14824,18840 15758 20483 5097 6442 17355 15181 15347 757 19928
14925,18266 14758 2272 17774 6892 20263 11638 12990 12436 18096
15140,2873 15474 20263 1591 13216 4482 18096 12436 20197 12278
15181,648 8767 2928 8074 6811 7932 15596 4552 16601 17354
15260,11366 6892 2740 13980 17096 6981 14591 1635 18855 16509
15372,11070 17157 11101 18074 125 11255 15907 550 14859 5881
15481,15362 18709 15651 20076 8555 14340 18875 9969 5247 17349
15883,826 14017 11293 5513 15548 5700 13129 12472 1009 3685
16266,4653 20359 1297 10966 3848 5020 9952 11512 14049 8437
16662,648 16601 14826 7506 2997 2780 6985 8767 6409 4910
16835,5746 14453 8951 13734 16080 15558 17550 11774 7517 14751
16844,19858 18254 1012 14213 13202 14375 18615 13043 16277 10618
17117,17034 10636 3811 10041 1069 18266 5031 20287 15941 10496
17170,2989 7081 8577 3669 16815 2376 12177 19705 13154 13451
17332,15301 4549 11313 4301 8749 10100 4909 17634 12940 8358
17426,7577 17715 7400 15558 17420 11155 9034 14233 2418 13188
17639,10013 5881 11763 9273 8469 13863 5479 20592 19370 15767
17714,4106 18617 14758 7485 17774 3347 19055 11638 19662 18266
17796,17782 15800 13460 6653 5744 8738 13704 10817 3293 999
17988,28 19192 5765 16254 17494 2423 5165 7963 18369 12888
17990,19075 10966 397 4745 5094 9529 20056 10867 15758 641
18054,9293 11150 7201 20480 1730 17530 13708 18083 8528 15868
18582,5572 9816 411 7943 4523 12071 11510 11614 2627 20134
